NAME,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
Richard Hamilton,4,13,2,2,0,3,0,0,0,1,3,10
Richard Hamilton,9,19,3,4,0,4,6,0,1,2,2,22
Richard Hamilton,9,15,4,5,0,1,2,1,0,1,2,23
Richard Hamilton,4,13,8,9,0,1,3,0,0,2,4,16
Richard Hamilton,15,27,6,8,0,2,4,0,0,1,1,36
Richard Hamilton,6,10,5,6,0,1,5,1,0,2,3,18
Richard Hamilton,6,12,3,5,1,3,2,0,0,3,0,15
Richard Hamilton,6,18,7,8,1,1,1,1,0,1,1,19
Richard Hamilton,7,16,8,8,3,0,3,2,0,2,4,23
Richard Hamilton,12,19,4,4,0,4,4,0,0,0,1,28
Richard Hamilton,4,15,2,2,0,2,3,0,0,2,1,11
Richard Hamilton,10,17,3,3,3,0,0,0,0,0,2,24
Richard Hamilton,9,15,7,8,2,2,9,0,0,1,4,25
Richard Hamilton,7,17,7,8,2,2,3,1,0,3,4,21
Richard Hamilton,10,17,3,3,0,1,2,1,1,5,3,25
Richard Hamilton,6,15,2,3,0,4,1,1,1,3,4,15
Richard Hamilton,7,20,3,4,3,0,8,1,0,1,2,18
Richard Hamilton,12,21,6,6,2,3,3,0,0,1,1,30
Richard Hamilton,10,23,1,1,0,6,1,0,0,0,1,22
Richard Hamilton,8,13,3,4,1,1,6,0,0,2,2,19
Richard Hamilton,7,11,4,4,0,1,5,0,0,2,2,18
Richard Hamilton,9,15,2,2,0,0,1,1,0,2,0,21
Richard Hamilton,11,16,2,2,2,2,6,3,0,1,0,26
Richard Hamilton,8,14,6,8,0,5,4,1,0,3,5,24
Richard Hamilton,5,12,0,0,1,1,7,2,0,0,3,10
Richard Hamilton,15,23,3,3,2,1,4,4,0,2,5,35
Richard Hamilton,7,16,3,4,2,1,7,2,0,5,2,19
Richard Hamilton,9,23,2,2,0,3,3,1,0,1,2,20
Richard Hamilton,8,24,3,3,3,4,6,0,0,6,4,19
Richard Hamilton,10,24,0,0,1,4,6,2,0,5,2,21
Richard Hamilton,13,26,4,6,4,2,4,0,0,2,2,30
Richard Hamilton,14,24,3,4,1,5,4,1,0,1,5,31
Richard Hamilton,7,14,1,1,0,1,2,0,0,0,4,16
Richard Hamilton,5,13,0,0,0,2,5,0,0,2,3,10
Richard Hamilton,9,17,3,3,0,0,3,1,0,2,4,23
Richard Hamilton,10,17,4,4,1,3,5,0,1,5,2,25
Richard Hamilton,8,11,2,3,1,4,2,0,0,2,4,18
Richard Hamilton,11,20,2,2,0,3,4,0,0,2,2,24
Richard Hamilton,4,12,5,6,0,3,5,1,1,3,1,13
Richard Hamilton,5,11,4,6,1,2,2,2,0,3,4,14
Richard Hamilton,8,19,1,2,1,5,7,1,0,2,1,18
Richard Hamilton,11,24,0,0,1,3,2,1,2,1,0,22
Richard Hamilton,9,21,0,0,0,2,4,0,0,0,1,19
Richard Hamilton,7,12,4,4,1,1,5,0,1,2,2,20
Richard Hamilton,8,18,4,5,3,1,5,0,0,2,5,20
Richard Hamilton,9,21,5,7,2,2,6,2,0,2,2,24
Richard Hamilton,8,13,0,0,1,2,1,0,0,2,2,16
Richard Hamilton,11,21,2,3,1,4,3,1,1,4,1,24
Richard Hamilton,7,13,2,2,0,5,6,0,0,3,1,17
Richard Hamilton,4,9,1,2,1,1,1,1,0,2,3,10
Richard Hamilton,9,15,3,3,0,3,1,0,0,4,3,23
Richard Hamilton,5,11,4,5,1,1,5,0,0,2,3,14
Richard Hamilton,7,15,1,2,0,3,2,1,0,0,4,17
Richard Hamilton,7,16,0,0,0,4,2,0,0,2,2,15
Richard Hamilton,9,27,0,0,1,0,2,1,1,2,5,19
Richard Hamilton,6,14,1,3,2,2,2,0,0,0,3,14
Richard Hamilton,6,16,3,3,0,2,4,1,0,3,3,16
Richard Hamilton,8,14,9,10,0,1,6,1,0,1,5,25
Richard Hamilton,4,10,4,5,1,3,7,2,1,3,4,12
Richard Hamilton,5,8,2,2,0,0,2,0,1,3,2,13
Richard Hamilton,7,16,5,6,1,4,3,0,0,1,1,19
Richard Hamilton,5,12,2,2,0,0,3,0,0,3,2,12
Richard Hamilton,6,14,1,2,0,2,1,1,1,2,0,14
Richard Hamilton,7,12,2,2,1,1,3,1,0,1,2,16
Richard Hamilton,10,18,7,9,2,0,4,1,1,4,1,28
Richard Hamilton,4,13,0,0,1,1,3,0,0,1,2,9
Richard Hamilton,5,16,5,6,2,2,8,0,0,3,4,15
Richard Hamilton,11,24,2,3,2,6,1,2,0,2,2,24
Richard Hamilton,7,20,2,2,1,6,4,0,0,5,4,17
Richard Hamilton,9,26,2,4,1,2,4,0,0,3,6,20
Richard Hamilton,11,16,3,5,1,2,5,2,0,5,6,25
Richard Hamilton,8,14,5,6,1,0,6,1,0,5,6,21
Richard Hamilton,6,18,11,14,0,3,5,0,0,0,2,24
Richard Hamilton,6,15,7,7,0,5,2,1,0,3,2,20
Richard Hamilton,5,18,20,20,1,2,6,1,0,3,6,30
Richard Hamilton,6,10,2,3,0,2,2,2,1,1,4,14
Richard Hamilton,10,16,8,10,1,1,4,2,0,2,6,28
Richard Hamilton,7,19,10,10,1,6,2,2,0,5,4,24
Richard Hamilton,5,10,4,4,0,2,3,2,0,3,4,14
Richard Hamilton,8,18,3,4,3,3,7,3,0,1,3,19
Richard Hamilton,4,14,0,0,0,2,3,0,0,1,4,8
Richard Hamilton,8,12,4,4,1,3,2,1,0,3,0,21
Richard Hamilton,7,15,4,4,0,2,1,2,0,0,1,19
Richard Hamilton,7,13,5,6,0,5,3,0,0,3,3,19
Richard Hamilton,7,21,10,13,4,2,4,2,0,4,3,24
Richard Hamilton,8,21,0,0,0,1,4,2,0,2,5,18
Richard Hamilton,12,19,5,5,1,1,4,1,1,3,2,29
Richard Hamilton,7,17,7,7,0,2,3,0,0,0,2,21
Richard Hamilton,3,22,5,5,3,5,6,0,0,1,4,11
Richard Hamilton,5,15,2,2,2,3,1,1,0,3,6,12
Richard Hamilton,9,16,7,8,1,1,5,0,0,2,3,25
Richard Hamilton,12,19,11,13,1,3,3,3,0,4,2,37
Richard Hamilton,6,15,3,3,0,2,5,0,0,5,1,15
Richard Hamilton,8,19,3,6,4,1,4,0,0,2,4,19
Richard Hamilton,6,11,1,1,1,1,5,0,0,2,3,13
Richard Hamilton,9,19,9,10,1,3,3,2,0,2,2,28
Richard Hamilton,0,10,14,14,3,3,1,1,0,3,0,14
Richard Hamilton,10,18,3,4,0,7,4,3,0,2,3,25
Richard Hamilton,3,10,12,14,1,2,7,1,0,4,2,18
Richard Hamilton,8,15,4,6,0,0,10,0,0,2,2,20
Richard Hamilton,9,18,8,8,0,0,2,2,1,3,5,26
Richard Hamilton,10,17,3,4,2,4,6,1,0,7,2,25
Richard Hamilton,5,14,5,6,1,2,5,2,0,4,1,16
Richard Hamilton,9,16,8,8,0,2,6,2,0,3,3,26
Richard Hamilton,5,12,4,4,3,4,7,1,0,2,3,14
Richard Hamilton,10,18,11,12,2,1,4,2,0,6,4,32
Richard Hamilton,4,14,2,2,0,5,4,1,0,3,2,10
Richard Hamilton,5,13,6,8,1,4,6,0,0,2,5,17
Richard Hamilton,7,16,4,4,1,2,4,1,0,1,2,18
Richard Hamilton,7,21,9,9,2,3,6,1,3,3,4,23
Richard Hamilton,9,15,3,3,0,3,4,0,0,2,1,21
Richard Hamilton,3,10,4,4,1,1,0,0,0,3,4,11
Richard Hamilton,4,14,3,4,1,2,5,1,0,1,2,11
Richard Hamilton,7,13,4,4,0,2,8,2,1,3,3,20
Richard Hamilton,6,10,2,2,0,0,5,0,0,1,3,16
Richard Hamilton,8,16,1,1,0,4,4,0,1,3,2,20
Richard Hamilton,6,8,7,10,2,0,2,1,0,2,3,19
Richard Hamilton,7,13,4,5,0,3,8,3,1,1,1,18
Richard Hamilton,4,16,4,6,2,1,4,2,1,4,5,13
Richard Hamilton,10,14,0,0,0,3,9,2,0,3,2,20
Richard Hamilton,5,13,5,6,0,4,9,2,1,4,4,16
Richard Hamilton,6,16,3,4,0,0,5,1,0,3,3,15
Richard Hamilton,6,14,1,2,1,2,6,3,0,3,4,14
Richard Hamilton,5,20,4,5,0,9,7,0,0,4,4,14
Richard Hamilton,5,15,13,18,0,5,6,1,0,2,6,24
Richard Hamilton,6,18,3,5,0,3,2,1,0,5,2,15
Richard Hamilton,8,14,7,7,2,2,6,0,0,3,2,23
Richard Hamilton,6,20,5,5,1,2,5,0,0,3,4,18
Richard Hamilton,9,16,2,2,1,2,3,1,0,2,6,20
Richard Hamilton,4,12,1,1,1,2,1,0,0,4,2,11
Richard Hamilton,7,16,8,9,3,5,8,0,0,4,3,22
Richard Hamilton,10,20,3,4,3,2,5,0,0,1,2,23
Richard Hamilton,9,18,6,7,0,2,8,0,0,2,3,24
Richard Hamilton,5,15,4,4,1,7,11,1,0,6,2,14
Richard Hamilton,6,10,6,6,1,8,11,0,0,4,1,19
Richard Hamilton,5,8,1,1,0,1,9,1,1,3,2,12
Richard Hamilton,6,7,1,2,0,11,8,2,0,4,1,13
Richard Hamilton,7,15,3,4,1,5,5,3,0,3,3,17
Richard Hamilton,2,17,2,4,2,6,5,0,0,5,5,6
Richard Hamilton,6,11,1,2,1,2,4,0,0,2,0,14
Richard Hamilton,2,2,0,0,1,0,6,0,1,3,3,4
Richard Hamilton,7,14,4,4,0,4,6,0,0,1,2,19
Antoine Walker,6,20,7,8,2,6,7,0,0,1,2,23
Antoine Walker,6,29,2,4,4,6,2,2,0,4,3,16
Antoine Walker,8,21,0,0,1,9,8,2,3,6,1,22
Antoine Walker,10,30,5,6,5,12,5,0,0,1,3,29
Antoine Walker,11,15,8,9,4,6,9,1,1,1,4,31
Antoine Walker,8,19,1,2,2,7,4,0,0,7,5,19
Antoine Walker,9,25,2,5,3,15,9,1,1,3,2,24
Antoine Walker,8,18,2,4,2,9,1,5,0,0,5,23
Antoine Walker,10,26,4,5,5,9,3,1,1,3,4,27
Antoine Walker,9,22,4,6,6,6,4,0,0,5,4,25
Antoine Walker,8,20,5,5,1,10,5,1,0,2,5,24
Antoine Walker,10,23,2,4,1,2,3,0,2,3,4,28
Antoine Walker,13,29,1,1,2,9,2,1,0,2,2,33
Antoine Walker,10,30,3,6,8,9,2,2,1,4,6,25
Antoine Walker,5,20,4,4,3,4,1,0,1,4,4,17
Antoine Walker,10,23,4,5,1,5,4,0,1,4,2,28
Antoine Walker,7,22,2,2,3,12,7,1,2,5,1,17
Antoine Walker,10,24,0,0,2,8,4,0,1,2,2,27
Antoine Walker,14,33,8,9,2,7,9,3,0,2,3,42
Antoine Walker,7,19,3,5,5,3,8,2,0,3,1,20
Antoine Walker,6,21,4,4,1,9,5,0,0,3,0,18
Antoine Walker,6,23,3,4,1,3,4,0,0,2,2,15
Antoine Walker,12,18,7,9,3,7,9,3,0,5,0,33
Antoine Walker,7,15,4,6,1,8,7,0,0,7,5,19
Antoine Walker,8,22,5,6,0,11,4,2,1,6,4,24
Antoine Walker,7,18,2,2,0,8,6,3,0,3,3,19
Antoine Walker,7,24,2,2,0,6,0,0,1,2,2,17
Antoine Walker,10,24,5,9,3,8,2,2,0,0,4,29
Antoine Walker,8,19,3,6,3,5,7,0,0,5,3,24
Antoine Walker,12,18,4,6,2,4,9,2,1,4,0,30
Antoine Walker,5,15,0,0,0,9,3,1,0,2,1,10
Antoine Walker,9,22,2,3,0,7,3,2,0,2,4,22
Antoine Walker,8,19,1,3,3,6,4,2,0,5,3,19
Antoine Walker,8,21,2,2,2,10,8,0,1,1,3,21
Antoine Walker,1,14,3,4,2,9,7,4,0,2,3,5
Antoine Walker,10,21,0,0,2,8,6,1,0,2,1,23
Antoine Walker,5,15,4,4,2,6,8,1,1,4,1,15
Antoine Walker,7,17,9,12,2,9,4,4,0,4,3,25
Antoine Walker,11,18,0,0,2,4,3,1,0,5,4,28
Antoine Walker,7,19,4,4,2,3,10,0,1,3,3,20
Antoine Walker,5,15,2,4,1,8,6,2,0,2,3,12
Antoine Walker,5,18,5,8,1,6,4,1,0,4,2,18
Antoine Walker,11,24,7,9,3,6,4,3,1,2,3,31
Antoine Walker,10,26,0,0,2,6,2,1,0,1,3,25
Antoine Walker,10,19,1,2,2,8,2,0,1,7,2,25
Antoine Walker,4,20,4,4,0,9,4,2,0,6,6,13
Antoine Walker,11,20,1,3,0,7,6,1,0,2,4,27
Antoine Walker,7,21,5,7,1,6,6,4,1,9,1,19
Antoine Walker,11,25,1,2,2,5,5,2,0,3,1,26
Antoine Walker,11,21,1,2,0,12,14,0,0,0,4,30
Antoine Walker,5,22,2,2,1,11,4,2,0,4,4,13
Antoine Walker,6,18,8,10,0,6,5,1,1,2,0,22
Antoine Walker,7,21,1,2,2,7,5,0,0,7,4,18
Antoine Walker,12,30,1,2,3,11,10,1,0,3,5,30
Antoine Walker,7,16,0,0,0,7,2,1,0,4,4,16
Antoine Walker,10,19,2,4,0,5,4,1,0,2,2,25
Antoine Walker,13,27,1,2,2,5,2,0,0,2,3,30
Antoine Walker,7,18,1,2,3,6,2,0,1,1,1,16
Antoine Walker,6,16,4,4,2,5,4,4,1,2,2,17
Antoine Walker,5,11,4,4,3,11,7,3,0,3,2,16
Antoine Walker,9,21,3,4,0,6,8,3,0,0,3,24
Antoine Walker,8,21,5,6,1,3,3,3,0,2,4,23
Antoine Walker,8,18,3,3,4,4,6,2,0,3,2,19
Antoine Walker,10,21,6,8,3,5,4,0,0,3,5,30
Antoine Walker,13,33,7,7,2,5,6,4,0,2,5,38
Antoine Walker,12,27,2,2,4,7,4,1,0,2,5,31
Antoine Walker,8,20,0,0,1,8,5,0,0,1,2,19
Antoine Walker,7,18,1,2,2,5,9,5,1,4,2,17
Antoine Walker,6,19,3,4,1,7,6,4,1,5,3,17
Antoine Walker,12,25,2,2,3,8,5,1,1,2,5,28
Antoine Walker,5,12,5,8,0,4,3,1,0,0,3,17
Antoine Walker,9,25,2,3,1,1,7,4,1,2,4,22
Antoine Walker,1,7,3,4,2,5,3,1,0,4,2,5
Antoine Walker,7,21,0,0,0,7,9,4,1,4,3,15
Antoine Walker,4,19,5,6,1,6,3,2,1,4,2,13
Antoine Walker,7,19,3,3,0,9,8,2,1,3,2,20
Antoine Walker,7,24,2,2,2,4,2,1,1,5,3,18
Antoine Walker,13,28,2,3,1,3,2,2,1,2,5,33
Antoine Walker,8,20,2,2,0,7,2,1,1,3,4,21
Antoine Walker,11,20,0,2,1,11,3,0,2,4,2,26
Antoine Walker,5,13,2,4,0,8,5,2,0,1,2,13
Antoine Walker,12,19,6,6,3,9,4,0,3,4,1,33
Antoine Walker,8,20,2,2,3,4,1,0,0,6,3,20
Antoine Walker,8,22,7,8,3,6,0,0,0,4,3,25
Antoine Walker,5,12,0,0,1,2,3,1,0,3,3,12
Antoine Walker,10,22,3,4,0,12,5,0,0,3,0,25
Antoine Walker,6,21,1,4,1,7,4,1,1,3,5,15
Antoine Walker,10,22,2,4,4,9,5,1,2,3,3,26
Antoine Walker,9,17,1,2,2,5,2,1,1,3,1,22
Antoine Walker,9,22,4,4,3,7,2,0,0,4,3,26
Antoine Walker,5,18,2,4,1,5,3,0,0,5,5,13
Antoine Walker,5,15,3,3,2,11,8,1,0,2,1,13
Antoine Walker,9,22,5,8,3,11,2,1,0,2,4,25
Antoine Walker,7,17,3,5,0,6,5,1,0,2,4,18
Antoine Walker,9,16,7,9,0,8,1,0,0,5,4,28
Antoine Walker,8,19,1,1,0,8,1,1,0,4,0,20
Antoine Walker,8,24,3,3,4,7,5,1,0,2,1,19
Antoine Walker,6,17,5,7,3,11,1,1,2,4,2,17
Antoine Walker,10,19,3,4,1,10,8,0,0,3,4,26
Antoine Walker,6,15,1,2,1,9,12,2,0,2,4,16
Antoine Walker,11,21,1,1,1,10,4,3,0,7,4,26
Antoine Walker,5,11,4,4,0,2,3,0,0,6,4,15
Antoine Walker,6,17,1,1,3,8,4,1,0,5,4,15
Antoine Walker,7,20,5,6,4,7,10,0,0,6,1,20
Antoine Walker,9,21,1,3,5,12,6,2,0,3,1,20
Antoine Walker,7,20,5,6,4,15,7,1,1,3,2,21
Antoine Walker,8,20,5,8,3,12,5,3,0,4,2,23
Antoine Walker,12,30,6,9,2,3,3,4,1,4,3,33
Antoine Walker,9,25,5,6,0,5,5,2,0,2,4,26
Antoine Walker,8,17,2,2,2,6,11,1,3,3,5,23
Antoine Walker,10,24,6,8,2,10,2,3,1,3,3,26
Antoine Walker,4,17,4,4,0,8,4,2,0,3,3,13
Antoine Walker,12,21,3,7,2,4,4,0,0,4,3,30
Antoine Walker,8,21,1,2,5,2,5,2,3,3,4,17
Antoine Walker,12,24,0,0,2,9,2,0,0,2,1,26
Antoine Walker,7,28,3,3,6,5,4,1,0,8,6,17
Antoine Walker,11,21,3,3,2,5,4,2,0,5,4,27
Antoine Walker,11,26,1,4,4,9,5,0,0,3,4,23
Antoine Walker,6,26,7,11,4,8,12,2,0,5,3,20
Antoine Walker,16,29,6,10,0,5,13,4,1,5,3,47
Antoine Walker,12,27,2,5,3,8,10,2,0,6,4,29
Antoine Walker,8,19,3,4,1,6,7,2,3,3,2,23
Antoine Walker,3,19,3,4,0,8,4,3,0,0,2,11
Antoine Walker,10,18,6,6,1,12,3,3,2,4,4,29
Antoine Walker,10,24,1,1,0,6,9,1,1,8,3,27
Antoine Walker,10,27,2,3,0,11,9,0,1,6,2,22
Antoine Walker,14,25,3,4,4,7,8,3,0,5,1,36
Antoine Walker,6,18,2,2,1,4,7,1,2,4,2,17
Antoine Walker,13,28,7,9,2,11,2,4,0,1,2,36
Antoine Walker,12,25,1,2,0,6,6,6,2,3,3,27
Antoine Walker,11,24,3,4,0,6,2,4,0,2,1,30
Antoine Walker,9,22,3,4,2,6,5,2,0,3,4,28
Antoine Walker,9,21,4,5,0,6,3,4,0,5,5,27
Antoine Walker,4,17,9,9,1,9,3,0,0,5,4,19
Antoine Walker,6,17,1,2,2,7,6,3,3,2,2,17
Antoine Walker,7,20,7,9,0,4,9,3,0,1,3,23
Antoine Walker,9,23,4,8,0,13,7,2,1,8,3,25
Antoine Walker,5,19,3,6,1,9,5,2,2,3,3,15
Antoine Walker,10,20,0,4,3,4,4,1,0,2,3,26
Antoine Walker,11,24,4,4,3,7,7,3,1,5,4,27
Antoine Walker,14,28,1,4,0,11,4,3,0,6,5,36
Antoine Walker,10,24,1,2,4,5,8,3,1,6,2,24
Antoine Walker,7,19,6,10,2,4,3,3,0,8,4,21
Antoine Walker,9,20,1,2,2,6,11,2,1,4,5,23
Antoine Walker,9,23,0,0,1,5,6,5,0,3,4,20
Antoine Walker,9,19,0,0,2,3,7,1,0,2,3,21
Antoine Walker,6,22,1,2,4,5,5,0,1,3,3,13
Antoine Walker,10,23,3,3,1,6,8,3,1,3,2,29
Antoine Walker,8,20,2,2,0,7,7,4,1,4,4,21
Antoine Walker,6,22,2,2,2,9,9,1,1,2,2,16
Antoine Walker,7,22,4,9,3,8,11,1,1,0,4,23
Antoine Walker,7,18,4,4,4,4,7,2,0,4,6,20
Antoine Walker,8,19,5,6,0,4,3,1,0,1,4,25
Antoine Walker,9,18,0,0,1,3,5,1,0,3,4,20
Antoine Walker,9,16,3,3,2,3,8,2,1,4,3,24
Antoine Walker,8,21,1,2,0,5,6,2,0,4,5,21
Antoine Walker,10,24,6,8,3,10,7,1,1,3,3,28
Antoine Walker,11,24,0,1,0,5,3,0,0,5,5,26
Antoine Walker,13,26,1,2,2,7,2,1,1,1,5,29
Antoine Walker,13,28,5,5,3,6,7,3,1,6,4,37
Antoine Walker,9,21,0,0,2,4,12,4,1,1,0,22
Antoine Walker,11,28,7,8,3,6,5,1,0,4,2,32
Antoine Walker,9,13,3,4,2,6,3,2,0,4,1,22
Antoine Walker,7,12,2,3,0,7,2,1,1,5,2,19
Antoine Walker,7,17,0,0,1,4,1,2,0,6,2,15
Antoine Walker,9,23,0,0,0,3,1,4,0,1,3,21
Antoine Walker,5,14,7,9,2,8,2,1,0,1,5,18
Antoine Walker,8,16,3,6,4,6,1,1,0,6,5,22
Antoine Walker,9,23,6,11,2,2,5,2,1,1,3,24
Antoine Walker,5,17,0,0,2,4,1,1,0,3,1,11
Antoine Walker,9,17,7,9,3,4,5,1,1,3,4,25
Antoine Walker,8,17,1,2,1,7,4,0,0,0,2,18
Antoine Walker,5,14,0,2,0,5,0,0,0,1,2,11
Antoine Walker,5,21,5,6,2,3,2,1,0,0,2,15
Antoine Walker,10,19,5,6,2,7,3,0,0,3,1,27
Antoine Walker,6,19,3,4,2,3,1,0,0,2,3,16
Antoine Walker,4,16,4,6,2,5,4,1,2,1,0,12
Antoine Walker,7,19,0,0,3,2,1,3,0,6,5,14
Antoine Walker,7,17,6,7,1,7,5,1,0,5,2,20
Antoine Walker,7,12,1,2,3,6,2,1,1,7,3,16
Antoine Walker,7,21,6,6,1,8,2,1,0,3,3,24
Antoine Walker,4,15,3,4,1,4,0,0,2,5,1,11
Antoine Walker,13,23,9,12,6,6,4,1,2,4,4,36
Antoine Walker,2,13,3,4,1,5,1,1,1,0,4,8
Antoine Walker,9,19,5,6,3,4,2,1,1,2,4,24
Antoine Walker,10,16,3,3,2,3,2,0,1,3,6,24
Antoine Walker,9,19,4,5,0,6,4,0,0,2,4,24
Antoine Walker,12,20,3,5,0,5,2,0,0,4,4,28
Antoine Walker,8,18,7,12,3,5,2,2,0,4,3,23
Antoine Walker,8,22,8,13,2,6,2,2,0,3,3,26
Antoine Walker,8,18,16,18,2,11,6,0,1,2,2,32
Antoine Walker,6,22,1,2,3,3,1,4,0,3,6,13
Antoine Walker,7,18,2,3,3,7,9,2,0,4,3,17
Antoine Walker,5,15,5,6,1,2,2,3,1,4,6,16
Antoine Walker,7,18,0,0,6,5,7,2,2,7,3,15
Antoine Walker,7,23,3,5,3,5,4,2,0,1,4,19
Antoine Walker,6,17,2,2,1,9,3,1,0,0,2,14
Antoine Walker,17,29,5,8,4,7,1,1,0,4,4,39
Antoine Walker,12,29,7,8,4,7,6,0,2,3,4,31
Antoine Walker,9,19,1,3,4,8,8,1,0,2,2,19
Antoine Walker,8,18,4,5,2,6,1,0,0,2,2,21
Antoine Walker,5,15,0,0,1,5,4,0,1,3,5,11
Antoine Walker,12,22,4,8,4,3,4,2,0,2,3,28
Antoine Walker,10,17,4,5,2,3,2,0,0,4,2,26
Antoine Walker,10,21,3,6,2,2,3,1,0,5,4,24
Antoine Walker,11,27,3,6,3,5,1,2,1,3,5,27
Antoine Walker,12,28,9,16,3,4,4,2,0,0,3,35
Antoine Walker,3,9,4,4,2,7,5,1,0,3,3,10
Antoine Walker,5,16,3,6,2,8,2,1,1,4,5,14
Antoine Walker,12,28,3,3,7,2,2,2,0,2,6,27
Antoine Walker,5,17,2,2,4,6,3,1,0,2,4,12
Antoine Walker,6,19,7,9,2,7,3,2,2,7,5,19
Antoine Walker,5,15,1,4,5,6,0,0,0,2,1,12
Antoine Walker,8,20,4,4,5,3,5,1,0,5,3,21
Antoine Walker,11,24,1,2,1,6,2,2,0,4,4,24
Antoine Walker,12,20,0,1,1,5,5,3,0,3,3,24
Antoine Walker,10,22,4,6,1,5,2,0,0,5,5,25
Antoine Walker,8,21,7,11,5,1,7,0,1,1,4,23
Antoine Walker,12,21,2,3,5,3,4,2,1,6,2,27
Antoine Walker,3,10,4,6,2,5,1,1,0,4,3,11
Antoine Walker,8,14,1,2,4,6,3,1,1,3,2,18
Antoine Walker,11,20,8,8,4,15,10,4,0,4,3,30
Antoine Walker,3,8,3,4,0,8,4,5,0,1,2,9
Antoine Walker,10,23,5,6,5,8,5,2,0,2,3,25
Antoine Walker,8,21,12,15,4,5,7,1,0,4,5,30
Antoine Walker,10,15,5,8,2,3,6,2,1,4,2,25
Antoine Walker,12,18,2,2,3,3,6,2,0,3,3,30
Antoine Walker,10,15,5,7,1,9,6,1,0,3,3,29
Antoine Walker,9,24,4,7,5,9,3,3,0,3,3,22
Antoine Walker,9,21,4,8,2,3,1,1,0,5,5,22
Antoine Walker,10,28,4,6,4,10,9,2,0,6,4,24
Antoine Walker,7,14,6,8,1,5,3,0,0,5,5,22
Antoine Walker,2,11,0,0,1,4,5,2,0,3,0,5
Antoine Walker,8,19,5,6,5,9,4,1,0,1,3,21
Antoine Walker,3,15,5,8,1,5,6,3,0,2,3,12
Antoine Walker,10,22,2,4,2,5,10,4,0,3,3,22
Antoine Walker,6,15,3,7,2,7,2,0,0,5,5,17
Antoine Walker,7,21,1,1,3,6,6,1,3,3,3,16
Antoine Walker,14,23,5,6,1,7,6,1,0,1,2,34
Antoine Walker,6,14,2,2,3,7,8,2,1,1,1,15
Antoine Walker,6,15,2,4,3,2,7,3,0,5,5,14
Antoine Walker,8,17,5,6,0,8,10,2,0,1,4,21
Antoine Walker,5,14,3,6,2,6,4,3,0,5,1,13
Antoine Walker,5,9,4,5,0,6,3,2,0,4,3,14
Antoine Walker,13,26,3,5,3,5,2,5,2,7,5,31
Antoine Walker,7,20,3,4,4,7,3,1,0,2,3,19
Antoine Walker,2,15,4,6,0,1,4,2,1,0,1,9
Antoine Walker,8,24,4,9,5,8,5,4,4,6,3,20
Antoine Walker,9,23,4,8,2,9,3,0,1,4,3,22
Antoine Walker,8,17,5,11,4,8,3,1,0,8,2,21
Antoine Walker,4,15,10,11,9,3,5,3,0,4,4,19
Antoine Walker,9,17,4,6,6,12,5,3,2,3,1,22
Antoine Walker,9,23,5,8,2,11,4,1,1,4,4,25
Antoine Walker,5,13,3,5,2,8,4,3,1,1,4,14
Antoine Walker,10,16,1,2,1,2,4,2,1,4,3,21
Antoine Walker,9,15,4,4,1,11,5,1,0,6,2,24
Antoine Walker,12,23,4,7,4,3,1,0,0,2,2,29
Antoine Walker,9,19,8,17,3,9,7,5,1,7,0,28
Antoine Walker,11,25,2,5,1,10,5,2,0,3,5,27
Antoine Walker,9,29,4,5,5,2,4,4,0,1,5,24
Antoine Walker,8,24,1,4,6,6,1,0,0,3,5,19
Antoine Walker,11,26,4,10,6,6,1,1,0,4,3,26
Antoine Walker,9,17,0,1,2,6,3,1,1,7,4,19
Antoine Walker,9,16,3,4,3,9,7,5,1,5,0,23
Antoine Walker,8,23,0,0,2,9,6,3,0,4,3,19
Antoine Walker,7,14,3,4,3,5,0,3,1,1,5,17
Antoine Walker,8,22,2,4,3,6,6,1,1,3,4,18
Antoine Walker,8,25,6,6,3,12,5,1,2,6,2,23
Antoine Walker,3,21,4,5,1,4,6,1,0,3,3,10
Antoine Walker,10,26,0,1,1,5,2,2,1,6,4,21
Antoine Walker,11,23,6,7,3,10,2,2,1,3,3,28
Antoine Walker,10,22,6,6,4,8,2,2,0,7,4,28
Antoine Walker,11,21,2,4,2,16,3,2,0,1,3,27
Antoine Walker,15,29,1,2,1,9,5,2,2,2,4,32
Antoine Walker,6,17,5,6,2,9,3,4,0,4,2,18
Antoine Walker,21,36,2,7,2,10,0,1,0,5,6,49
Antoine Walker,6,17,1,2,3,6,3,1,0,1,2,14
Antoine Walker,10,28,0,0,6,6,1,3,2,5,4,21
Antoine Walker,5,19,6,6,3,11,0,0,2,2,4,17
Antoine Walker,10,26,0,0,6,4,4,1,0,3,4,22
Antoine Walker,5,18,6,9,3,5,6,1,2,5,3,16
Antoine Walker,6,17,3,4,2,6,3,2,1,2,5,15
Antoine Walker,12,28,6,8,4,10,6,3,2,3,4,30
Antoine Walker,8,23,3,4,3,4,0,3,0,6,3,19
Antoine Walker,8,25,6,10,8,8,1,0,0,3,4,22
Antoine Walker,6,12,3,6,1,6,6,1,0,6,1,16
Antoine Walker,5,13,8,9,2,5,3,1,0,3,4,18
Antoine Walker,12,25,11,11,2,9,6,3,1,4,5,38
Antoine Walker,10,21,3,4,8,6,10,1,1,5,0,27
